ticker,cik,company,sic,sic_desc,form,filing_date,report_date,acceptance_datetime,accession,doc_url,n_words,n_distinct,text_path,accession_clean,calendar_quarter,acceptance_et,acceptance_effective_date,day0_candidate,day0,day_minus1,price_day_minus1,n_pre_returns,n_post_returns,negative_prop,negative_tfidf,positive_prop,positive_tfidf,uncertainty_prop,uncertainty_tfidf
AMZN,1018724,AMAZON COM INC,5961,Retail-Catalog & Mail-Order Houses,10-Q,2024-11-01,2024-09-30,2024-10-31 22:44:54+00:00,0001018724-24-000161,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000161/amzn-20240930.htm,16660,2043,data/interim/text/000101872424000161.txt.gz,101872424000161,2024Q4,2024-10-31 18:44:54-04:00,2024-11-01,2024-11-01,2024-11-01,2024-10-31,186.3999938964844,1048,350,0.027070828331332532,76.80567765484587,0.007202881152460984,17.764647496684816,0.021908763505402162,12.463698664137373
AMZN,1018724,AMAZON COM INC,5961,Retail-Catalog & Mail-Order Houses,10-K,2025-02-07,2024-12-31,2025-02-06 23:40:29+00:00,0001018724-25-000004,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm,22639,2465,data/interim/text/000101872425000004.txt.gz,101872425000004,2025Q1,2025-02-06 18:40:29-05:00,2025-02-07,2025-02-07,2025-02-07,2025-02-06,238.8300018310547,1113,285,0.02252749679756173,83.50115665726318,0.007244136225098282,23.45033067511419,0.018419541499182825,15.53247045077659
AMZN,1018724,AMAZON COM INC,5961,Retail-Catalog & Mail-Order Houses,10-Q,2025-05-02,2025-03-31,2025-05-01 22:14:53+00:00,0001018724-25-000036,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000036/amzn-20250331.htm,15609,1988,data/interim/text/000101872425000036.txt.gz,101872425000036,2025Q2,2025-05-01 18:14:53-04:00,2025-05-02,2025-05-02,2025-05-02,2025-05-01,190.1999969482422,1171,227,0.028829521429944265,78.80989869119247,0.007816003587673778,18.013873124434635,0.023255813953488372,12.01005308788636
AMZN,1018724,AMAZON COM INC,5961,Retail-Catalog & Mail-Order Houses,10-Q,2025-08-01,2025-06-30,2025-07-31 22:13:08+00:00,0001018724-25-000086,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm,16073,1995,data/interim/text/000101872425000086.txt.gz,101872425000086,2025Q3,2025-07-31 18:13:08-04:00,2025-08-01,2025-08-01,2025-08-01,2025-07-31,234.1100006103516,1233,165,0.027872830212157033,78.10821421220305,0.0075903689417034775,17.77413815497516,0.0223978099919119,11.909745858877328
AMZN,1018724,AMAZON COM INC,5961,Retail-Catalog & Mail-Order Houses,10-Q,2025-10-31,2025-09-30,2025-10-30 22:18:21+00:00,0001018724-25-000123,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000123/amzn-20250930.htm,16609,2047,data/interim/text/000101872425000123.txt.gz,101872425000123,2025Q4,2025-10-30 18:18:21-04:00,2025-10-31,2025-10-31,2025-10-31,2025-10-30,222.8600006103516,1297,101,0.02739478595941959,78.80518571203102,0.00740562345716178,17.780133974626906,0.02203624540911554,11.882517425205695
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-K,2021-02-25,2020-12-31,2021-02-25 22:20:41+00:00,0001564590-21-008958,https://www.sec.gov/Archives/edgar/data/1020214/000156459021008958/cers-10k_20201231.htm,69400,4126,data/interim/text/000156459021008958.txt.gz,156459021008958,2021Q1,2021-02-25 17:20:41-05:00,2021-02-26,2021-02-26,2021-02-26,2021-02-25,6.449999809265137,121,1277,0.028429394812680114,235.77011204855032,0.007190201729106629,37.93846342473554,0.02249279538904899,23.850603363629823
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-Q,2021-05-04,2021-03-31,2021-05-04 21:16:24+00:00,0001564590-21-023418,https://www.sec.gov/Archives/edgar/data/1020214/000156459021023418/cers-10q_20210331.htm,50166,3577,data/interim/text/000156459021023418.txt.gz,156459021023418,2021Q2,2021-05-04 17:16:24-04:00,2021-05-05,2021-05-05,2021-05-05,2021-05-04,5.599999904632568,168,1230,0.03384762588207152,218.01748950550555,0.007953594067695252,28.054491971531117,0.025555156879161184,18.756107511885176
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-Q,2021-08-03,2021-06-30,2021-08-03 21:01:42+00:00,0001564590-21-040301,https://www.sec.gov/Archives/edgar/data/1020214/000156459021040301/cers-10q_20210630.htm,51766,3644,data/interim/text/000156459021040301.txt.gz,156459021040301,2021Q3,2021-08-03 17:01:42-04:00,2021-08-04,2021-08-04,2021-08-04,2021-08-03,5.130000114440918,231,1167,0.032820770389831166,220.07845833721817,0.00774639724915968,27.75807094985365,0.025113008538422903,20.74671670291039
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-Q,2021-11-02,2021-09-30,2021-11-02 21:16:08+00:00,0001564590-21-053617,https://www.sec.gov/Archives/edgar/data/1020214/000156459021053617/cers-10q_20210930.htm,50652,3600,data/interim/text/000156459021053617.txt.gz,156459021053617,2021Q4,2021-11-02 17:16:08-04:00,2021-11-03,2021-11-03,2021-11-03,2021-11-02,6.690000057220459,295,1103,0.033522861881070835,221.34825721157048,0.007916765379451947,27.899550178018476,0.025467898602226962,21.08089650712565
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-K,2022-02-22,2021-12-31,2022-02-22 22:14:46+00:00,0000950170-22-001641,https://www.sec.gov/Archives/edgar/data/1020214/000095017022001641/cers-20211231.htm,63554,4076,data/interim/text/000095017022001641.txt.gz,95017022001641,2022Q1,2022-02-22 17:14:46-05:00,2022-02-23,2022-02-23,2022-02-23,2022-02-22,5.25,371,1027,0.026921987601095133,226.3535284308567,0.007064858230795858,37.313459807994235,0.022421877458539196,28.981839465219277
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-Q,2022-05-05,2022-03-31,2022-05-05 21:02:21+00:00,0000950170-22-007920,https://www.sec.gov/Archives/edgar/data/1020214/000095017022007920/cers-20220331.htm,41674,3351,data/interim/text/000095017022007920.txt.gz,95017022007920,2022Q2,2022-05-05 17:02:21-04:00,2022-05-06,2022-05-06,2022-05-06,2022-05-05,4.800000190734863,422,976,0.03364207899409704,199.38558502898493,0.007438690790420886,23.50662480805094,0.026227383980419447,22.326698082594923
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-Q,2022-08-04,2022-06-30,2022-08-04 21:02:26+00:00,0000950170-22-014855,https://www.sec.gov/Archives/edgar/data/1020214/000095017022014855/cers-20220630.htm,43331,3429,data/interim/text/000095017022014855.txt.gz,95017022014855,2022Q3,2022-08-04 17:02:26-04:00,2022-08-05,2022-08-05,2022-08-05,2022-08-04,5.820000171661377,484,914,0.03357873116244721,202.94409048223258,0.007454247536405807,24.861948353871384,0.025893701968567537,22.891716288635372
CERS,1020214,CERUS CORP,3841,Surgical & Medical Instruments & Apparatus,10-Q,2022-11-03,2022-09-30,2022-11-03 21:05:19+00:00,0000950170-22-021968,https://www.sec.gov/Archives/edgar/data/1020214/000095017022021968/cers-20220930.htm,43838,3438,data/interim/text/000095017022021968.txt.gz,95017022021968,2022Q4,2022-11-03 17:05:19-04:00,2022-11-04,2022-11-04,2022-11-04,2022-11-03,3.380000114440918,548,850,0.03346411788858981,204.17305913622678,0.007550526940097632,25.364517373672033,0.025753912131027876,22.458544437931234
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-K,2021-02-10,2020-12-31,2021-02-10 02:47:57+00:00,0001035267-21-000028,https://www.sec.gov/Archives/edgar/data/1035267/000103526721000028/isrg-20201231.htm,59938,4520,data/interim/text/000103526721000028.txt.gz,103526721000028,2021Q1,2021-02-09 21:47:57-05:00,2021-02-10,2021-02-10,2021-02-10,2021-02-09,259.7833251953125,110,1288,0.022923687810737763,200.4569046343479,0.006089625946811706,47.26224512675874,0.021221929326971204,31.595935352796705
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2021-04-21,2021-03-31,2021-04-21 20:25:33+00:00,0001035267-21-000067,https://www.sec.gov/Archives/edgar/data/1035267/000103526721000067/isrg-20210331.htm,14825,2000,data/interim/text/000103526721000067.txt.gz,103526721000067,2021Q2,2021-04-21 16:25:33-04:00,2021-04-22,2021-04-22,2021-04-22,2021-04-21,297.1266784667969,159,1239,0.009106239460370995,31.404132040869765,0.00418212478920742,14.155997948235374,0.01632377740303541,9.894719004782276
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2021-07-21,2021-06-30,2021-07-21 21:14:15+00:00,0001035267-21-000119,https://www.sec.gov/Archives/edgar/data/1035267/000103526721000119/isrg-20210630.htm,17725,2139,data/interim/text/000103526721000119.txt.gz,103526721000119,2021Q3,2021-07-21 17:14:15-04:00,2021-07-22,2021-07-22,2021-07-22,2021-07-21,314.9800109863281,222,1176,0.012806770098730607,52.55461652249907,0.004062059238363893,15.199688193121546,0.01681241184767278,12.651864407344627
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2021-10-20,2021-09-30,2021-10-20 21:01:06+00:00,0001035267-21-000178,https://www.sec.gov/Archives/edgar/data/1035267/000103526721000178/isrg-20210930.htm,18411,2192,data/interim/text/000103526721000178.txt.gz,103526721000178,2021Q4,2021-10-20 17:01:06-04:00,2021-10-21,2021-10-21,2021-10-21,2021-10-20,339.79998779296875,286,1112,0.013470208027809462,55.593381398209466,0.004290913041116724,18.475829545813703,0.017055021454565205,14.740529555045569
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-K,2022-02-03,2021-12-31,2022-02-03 21:59:03+00:00,0001035267-22-000014,https://www.sec.gov/Archives/edgar/data/1035267/000103526722000014/isrg-20211231.htm,64060,4765,data/interim/text/000103526722000014.txt.gz,103526722000014,2022Q1,2022-02-03 16:59:03-05:00,2022-02-04,2022-02-04,2022-02-04,2022-02-03,285.6000061035156,359,1039,0.024539494224164845,224.47857118630233,0.006712457071495473,53.42001481207161,0.021932563221979395,38.360855221218195
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2022-04-22,2022-03-31,2022-04-22 21:26:40+00:00,0001035267-22-000085,https://www.sec.gov/Archives/edgar/data/1035267/000103526722000085/isrg-20220331.htm,15839,2126,data/interim/text/000103526722000085.txt.gz,103526722000085,2022Q2,2022-04-22 17:26:40-04:00,2022-04-23,2022-04-23,2022-04-25,2022-04-22,252.33999633789065,413,985,0.013321548077530146,42.864660076968626,0.0049876886167056,17.302422527479393,0.017614748405833703,10.36139029022135
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2022-07-22,2022-06-30,2022-07-22 21:24:57+00:00,0001035267-22-000128,https://www.sec.gov/Archives/edgar/data/1035267/000103526722000128/isrg-20220630.htm,17902,2167,data/interim/text/000103526722000128.txt.gz,103526722000128,2022Q3,2022-07-22 17:24:57-04:00,2022-07-23,2022-07-23,2022-07-25,2022-07-22,211.8500061035156,475,923,0.01346218299631326,42.48261209526303,0.004859792201988605,17.284609567319237,0.017372360630097197,11.592481704793478
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2022-10-21,2022-09-30,2022-10-21 21:03:02+00:00,0001035267-22-000169,https://www.sec.gov/Archives/edgar/data/1035267/000103526722000169/isrg-20220930.htm,18704,2322,data/interim/text/000103526722000169.txt.gz,103526722000169,2022Q4,2022-10-21 17:03:02-04:00,2022-10-22,2022-10-22,2022-10-24,2022-10-21,218.4900054931641,539,859,0.01293840889649273,43.54328222257132,0.005560307955517536,19.205141722612336,0.01657399486740804,11.029846446002267
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-K,2023-02-10,2022-12-31,2023-02-10 22:11:19+00:00,0001035267-23-000019,https://www.sec.gov/Archives/edgar/data/1035267/000103526723000019/isrg-20221231.htm,66639,4817,data/interim/text/000103526723000019.txt.gz,103526723000019,2023Q1,2023-02-10 17:11:19-05:00,2023-02-11,2023-02-11,2023-02-13,2023-02-10,245.2700042724609,615,783,0.025630636714236408,229.75034961547408,0.006842839778508081,57.041341369661936,0.021909092273293417,34.29737880005061
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2023-04-20,2023-03-31,2023-04-20 20:45:19+00:00,0001035267-23-000092,https://www.sec.gov/Archives/edgar/data/1035267/000103526723000092/isrg-20230331.htm,17803,2296,data/interim/text/000103526723000092.txt.gz,103526723000092,2023Q2,2023-04-20 16:45:19-04:00,2023-04-21,2023-04-21,2023-04-21,2023-04-20,297.4100036621094,662,736,0.023310677975622085,75.31809865689044,0.004774476211874403,15.092286198741345,0.022524293658372184,15.272941773390974
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2023-07-24,2023-06-30,2023-07-21 23:22:59+00:00,0001035267-23-000159,https://www.sec.gov/Archives/edgar/data/1035267/000103526723000159/isrg-20230630.htm,20131,2337,data/interim/text/000103526723000159.txt.gz,103526723000159,2023Q3,2023-07-21 19:22:59-04:00,2023-07-22,2023-07-24,2023-07-24,2023-07-21,336.6600036621094,725,673,0.021211067507823755,74.65889067150405,0.004669415329591178,15.906817823260484,0.021509115294818935,17.08547509969986
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2023-10-20,2023-09-30,2023-10-20 21:04:46+00:00,0001035267-23-000196,https://www.sec.gov/Archives/edgar/data/1035267/000103526723000196/isrg-20230930.htm,21336,2462,data/interim/text/000103526723000196.txt.gz,103526723000196,2023Q4,2023-10-20 17:04:46-04:00,2023-10-21,2023-10-21,2023-10-23,2023-10-20,266.9100036621094,789,609,0.0224034495688039,84.8006600725209,0.00431196100487439,15.983998993601508,0.02226284214473191,17.104307327382024
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-K,2024-01-31,2023-12-31,2024-01-31 22:16:45+00:00,0001035267-24-000021,https://www.sec.gov/Archives/edgar/data/1035267/000103526724000021/isrg-20231231.htm,70174,4934,data/interim/text/000103526724000021.txt.gz,103526724000021,2024Q1,2024-01-31 17:16:45-05:00,2024-02-01,2024-02-01,2024-02-01,2024-01-31,378.2200012207031,858,540,0.027360560891498277,250.57651368255634,0.0065836349645167725,59.38928037199348,0.022800467409581898,36.7574936313606
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2024-04-19,2024-03-31,2024-04-19 13:00:40+00:00,0001035267-24-000137,https://www.sec.gov/Archives/edgar/data/1035267/000103526724000137/isrg-20240331.htm,15476,2083,data/interim/text/000103526724000137.txt.gz,103526724000137,2024Q2,2024-04-19 09:00:40-04:00,2024-04-19,2024-04-19,2024-04-19,2024-04-18,372.6300048828125,912,486,0.009304729904368054,35.47168639162884,0.004846213491858362,16.674468086271542,0.016477125872318428,12.379349922060587
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2024-07-19,2024-06-30,2024-07-19 21:03:43+00:00,0001035267-24-000207,https://www.sec.gov/Archives/edgar/data/1035267/000103526724000207/isrg-20240630.htm,16775,2059,data/interim/text/000103526724000207.txt.gz,103526724000207,2024Q3,2024-07-19 17:03:43-04:00,2024-07-20,2024-07-20,2024-07-22,2024-07-19,455.010009765625,975,423,0.009061102831594635,31.62020709513628,0.0045901639344262295,14.769333953075707,0.016154992548435172,12.725391462408155
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2024-10-18,2024-09-30,2024-10-18 20:45:39+00:00,0001035267-24-000247,https://www.sec.gov/Archives/edgar/data/1035267/000103526724000247/isrg-20240930.htm,16475,2037,data/interim/text/000103526724000247.txt.gz,103526724000247,2024Q4,2024-10-18 16:45:39-04:00,2024-10-19,2024-10-19,2024-10-21,2024-10-18,521.1500244140625,1039,359,0.00874051593323217,31.018487936686753,0.004370257966616085,14.088608556855478,0.015963581183611533,11.542830747708797
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-K,2025-01-31,2024-12-31,2025-01-31 22:20:49+00:00,0001035267-25-000017,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/isrg-20241231.htm,68827,4886,data/interim/text/000103526725000017.txt.gz,103526725000017,2025Q1,2025-01-31 17:20:49-05:00,2025-02-01,2025-02-01,2025-02-03,2025-01-31,571.8800048828125,1109,289,0.026878986444273324,241.4856572445391,0.006668894474552138,53.19369722225611,0.022897990614148517,35.476823250130316
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2025-04-23,2025-03-31,2025-04-23 21:13:16+00:00,0001035267-25-000109,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000109/isrg-20250331.htm,15378,2106,data/interim/text/000103526725000109.txt.gz,103526725000109,2025Q2,2025-04-23 17:13:16-04:00,2025-04-24,2025-04-24,2025-04-24,2025-04-23,487.9299926757813,1165,233,0.008453635063077123,34.70356113648886,0.004291845493562232,12.598308897168092,0.016191962543893875,11.770508965638953
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2025-07-23,2025-06-30,2025-07-23 20:53:33+00:00,0001035267-25-000192,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000192/isrg-20250630.htm,18132,2187,data/interim/text/000103526725000192.txt.gz,103526725000192,2025Q3,2025-07-23 16:53:33-04:00,2025-07-24,2025-07-24,2025-07-24,2025-07-23,501.9500122070313,1227,171,0.008052062651665564,34.86614713492016,0.004301786896095301,14.415642505297258,0.015773218619016104,12.872242582460785
ISRG,1035267,INTUITIVE SURGICAL INC,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",10-Q,2025-10-22,2025-09-30,2025-10-22 21:18:20+00:00,0001035267-25-000209,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000209/isrg-20250930.htm,17556,2174,data/interim/text/000103526725000209.txt.gz,103526725000209,2025Q4,2025-10-22 17:18:20-04:00,2025-10-23,2025-10-23,2025-10-23,2025-10-22,527.030029296875,1291,107,0.007974481658692184,33.01946108540697,0.004499886078833447,14.041459505363694,0.015607199817726134,12.447185609118554
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-K,2021-02-26,2021-01-31,2021-02-26 22:03:14+00:00,0001045810-21-000010,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000010/nvda-20210131.htm,30251,3413,data/interim/text/000104581021000010.txt.gz,104581021000010,2021Q1,2021-02-26 17:03:14-05:00,2021-02-27,2021-02-27,2021-03-01,2021-02-26,13.644112586975098,122,1276,0.01930514693729133,95.76289507571468,0.006313840864764801,37.65824996620065,0.01831344418366335,19.274785788725552
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2021-05-26,2021-05-02,2021-05-26 20:35:56+00:00,0001045810-21-000064,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000064/nvda-20210502.htm,7987,1386,data/interim/text/000104581021000064.txt.gz,104581021000064,2021Q2,2021-05-26 16:35:56-04:00,2021-05-27,2021-05-27,2021-05-27,2021-05-26,15.624814987182615,184,1214,0.009891072993614624,14.721441875785715,0.0038813071240766245,8.206660950749347,0.021034180543382998,6.368230353793941
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2021-08-20,2021-08-01,2021-08-20 20:32:40+00:00,0001045810-21-000131,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000131/nvda-20210801.htm,9711,1562,data/interim/text/000104581021000131.txt.gz,104581021000131,2021Q3,2021-08-20 16:32:40-04:00,2021-08-21,2021-08-21,2021-08-23,2021-08-20,20.721059799194336,244,1154,0.017094017094017096,29.416383986961474,0.004222016270209041,11.402011836918026,0.018947585212645453,6.327843310279061
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2021-11-22,2021-10-31,2021-11-20 02:16:20+00:00,0001045810-21-000163,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000163/nvda-20211031.htm,12650,1853,data/interim/text/000104581021000163.txt.gz,104581021000163,2021Q4,2021-11-19 21:16:20-05:00,2021-11-20,2021-11-22,2021-11-22,2021-11-19,32.84035873413086,308,1090,0.021739130434782608,52.55183654935501,0.005612648221343873,12.624224890142566,0.022687747035573122,10.642711155564077
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-K,2022-03-18,2022-01-30,2022-03-18 00:33:34+00:00,0001045810-22-000036,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000036/nvda-20220130.htm,30778,3511,data/interim/text/000104581022000036.txt.gz,104581022000036,2022Q1,2022-03-17 20:33:34-04:00,2022-03-18,2022-03-18,2022-03-18,2022-03-17,24.664623260498047,388,1010,0.02124894405094548,104.7935246991485,0.007017999870037039,37.96741867188876,0.01868217557995971,18.558379399895767
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2022-05-27,2022-05-01,2022-05-27 20:21:55+00:00,0001045810-22-000079,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/nvda-20220501.htm,11278,1687,data/interim/text/000104581022000079.txt.gz,104581022000079,2022Q2,2022-05-27 16:21:55-04:00,2022-05-28,2022-05-28,2022-05-31,2022-05-27,18.733997344970703,438,960,0.02039368682390495,42.161348794695215,0.0034580599397056213,8.063985163534493,0.024295087781521545,6.006611944388611
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2022-08-31,2022-07-31,2022-08-31 21:01:35+00:00,0001045810-22-000147,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/nvda-20220731.htm,16163,2016,data/interim/text/000104581022000147.txt.gz,104581022000147,2022Q3,2022-08-31 17:01:35-04:00,2022-09-01,2022-09-01,2022-09-01,2022-08-31,15.035386085510254,503,895,0.026232753820454122,78.21478417223778,0.003650312441997154,8.362258638079508,0.022768050485677163,11.694148900295295
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2022-11-18,2022-10-30,2022-11-18 21:35:31+00:00,0001045810-22-000166,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/nvda-20221030.htm,13397,1802,data/interim/text/000104581022000166.txt.gz,104581022000166,2022Q4,2022-11-18 16:35:31-05:00,2022-11-19,2022-11-19,2022-11-21,2022-11-18,15.353723526000977,559,839,0.0235873703067851,60.030807279197724,0.0035828916921698886,9.881414416301123,0.02224378592222139,9.254009351663592
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-K,2023-02-24,2023-01-29,2023-02-24 22:23:43+00:00,0001045810-23-000017,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/nvda-20230129.htm,32597,3538,data/interim/text/000104581023000017.txt.gz,104581023000017,2023Q1,2023-02-24 17:23:43-05:00,2023-02-25,2023-02-25,2023-02-27,2023-02-24,23.208404541015625,624,774,0.024450102770193577,123.65258800788214,0.006565021320980458,38.016180515912914,0.020124551339080282,18.497040503931263
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2023-05-26,2023-04-30,2023-05-26 20:17:32+00:00,0001045810-23-000093,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000093/nvda-20230430.htm,14201,1988,data/interim/text/000104581023000093.txt.gz,104581023000093,2023Q2,2023-05-26 16:17:32-04:00,2023-05-27,2023-05-27,2023-05-30,2023-05-26,38.82280731201172,688,710,0.030983733539891558,84.25768877238133,0.003943384268713471,10.879338356862146,0.02605450320399972,8.806547356885078
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2023-08-28,2023-07-30,2023-08-25 23:36:34+00:00,0001045810-23-000175,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000175/nvda-20230730.htm,14347,1883,data/interim/text/000104581023000175.txt.gz,104581023000175,2023Q3,2023-08-25 19:36:34-04:00,2023-08-26,2023-08-28,2023-08-28,2023-08-25,45.87719345092773,750,648,0.024186241025998468,60.5760838266994,0.004530563880950722,12.779617320495996,0.022374015473618176,8.597582665831663
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2023-11-21,2023-10-29,2023-11-21 21:36:29+00:00,0001045810-23-000227,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000227/nvda-20231029.htm,15249,1894,data/interim/text/000104581023000227.txt.gz,104581023000227,2023Q4,2023-11-21 16:36:29-05:00,2023-11-22,2023-11-22,2023-11-22,2023-11-21,49.7952766418457,811,587,0.023017902813299233,59.78264718044558,0.0043281526657485735,14.243991586870107,0.022952324742606073,11.10529408276231
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-K,2024-02-21,2024-01-28,2024-02-21 21:36:57+00:00,0001045810-24-000029,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,35783,3617,data/interim/text/000104581024000029.txt.gz,104581024000029,2024Q1,2024-02-21 16:36:57-05:00,2024-02-22,2024-02-22,2024-02-22,2024-02-21,67.27702331542969,872,526,0.02531928569432412,130.87948645564597,0.006287902076404997,40.3086527384585,0.02182600676298801,17.72002397889455
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2024-05-29,2024-04-28,2024-05-29 20:36:32+00:00,0001045810-24-000124,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000124/nvda-20240428.htm,12835,1762,data/interim/text/000104581024000124.txt.gz,104581024000124,2024Q2,2024-05-29 16:36:32-04:00,2024-05-30,2024-05-30,2024-05-30,2024-05-29,114.49851989746094,940,458,0.017841838722243864,45.35224313220646,0.003506038176860148,10.678920401650254,0.020880405142189327,7.613245990527543
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2024-08-28,2024-07-28,2024-08-28 21:05:08+00:00,0001045810-24-000264,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000264/nvda-20240728.htm,13813,1795,data/interim/text/000104581024000264.txt.gz,104581024000264,2024Q3,2024-08-28 17:05:08-04:00,2024-08-29,2024-08-29,2024-08-29,2024-08-28,125.26314544677734,1003,395,0.016723376529356404,45.32233349080874,0.0038369651777311227,11.204489402682798,0.02019836386013176,7.18634020730663
NVDA,1045810,NVIDIA CORP,3674,Semiconductors & Related Devices,10-Q,2024-11-20,2024-10-27,2024-11-20 21:31:22+00:00,0001045810-24-000316,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000316/nvda-20241027.htm,12908,1717,data/interim/text/000104581024000316.txt.gz,104581024000316,2024Q4,2024-11-20 16:31:22-05:00,2024-11-21,2024-11-21,2024-11-21,2024-11-20,145.4995880126953,1062,336,0.016656337155252558,43.87770402412587,0.004028509451502944,10.866462866809721,0.0206848466067555,6.109079870988429
