,ticker,cik,company,sic,sic_desc,form,filing_date,report_date,acceptance_datetime,accession,doc_url,n_words,n_distinct,text_path,accession_clean,calendar_quarter,acceptance_et,acceptance_effective_date,day0_candidate,day0,day_minus1,price_day_minus1,n_pre_returns,n_post_returns
466,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-K,2023-02-27,2022-12-31,2023-02-27 21:28:48+00:00,0001217234-23-000046,https://www.sec.gov/Archives/edgar/data/1217234/000121723423000046/cdna-20221231.htm,63097,4454,data/interim/text/000121723423000046.txt.gz,000121723423000046,2023Q1,2023-02-27 16:28:48-05:00,2023-02-28,2023-02-28,2023-02-28,2023-02-27,14.710000038146973,625,773
467,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2023-05-10,2023-03-31,2023-05-10 20:20:16+00:00,0001217234-23-000096,https://www.sec.gov/Archives/edgar/data/1217234/000121723423000096/cdna-20230331.htm,24522,2550,data/interim/text/000121723423000096.txt.gz,000121723423000096,2023Q2,2023-05-10 16:20:16-04:00,2023-05-11,2023-05-11,2023-05-11,2023-05-10,8.59000015258789,676,722
468,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2023-08-08,2023-06-30,2023-08-08 20:18:07+00:00,0001217234-23-000180,https://www.sec.gov/Archives/edgar/data/1217234/000121723423000180/cdna-20230630.htm,25796,2550,data/interim/text/000121723423000180.txt.gz,000121723423000180,2023Q3,2023-08-08 16:18:07-04:00,2023-08-09,2023-08-09,2023-08-09,2023-08-08,11.039999961853027,737,661
469,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2023-11-08,2023-09-30,2023-11-08 21:16:37+00:00,0001217234-23-000226,https://www.sec.gov/Archives/edgar/data/1217234/000121723423000226/cdna-20230930.htm,29826,2833,data/interim/text/000121723423000226.txt.gz,000121723423000226,2023Q4,2023-11-08 16:16:37-05:00,2023-11-09,2023-11-09,2023-11-09,2023-11-08,6.329999923706055,802,596
470,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-K,2024-02-28,2023-12-31,2024-02-28 21:27:26+00:00,0001217234-24-000033,https://www.sec.gov/Archives/edgar/data/1217234/000121723424000033/cdna-20231231.htm,65631,4367,data/interim/text/000121723424000033.txt.gz,000121723424000033,2024Q1,2024-02-28 16:27:26-05:00,2024-02-29,2024-02-29,2024-02-29,2024-02-28,9.720000267028809,877,521
471,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2024-05-09,2024-03-31,2024-05-09 20:14:55+00:00,0001217234-24-000064,https://www.sec.gov/Archives/edgar/data/1217234/000121723424000064/cdna-20240331.htm,18212,2284,data/interim/text/000121723424000064.txt.gz,000121723424000064,2024Q2,2024-05-09 16:14:55-04:00,2024-05-10,2024-05-10,2024-05-10,2024-05-09,11.0600004196167,927,471
472,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2024-07-31,2024-06-30,2024-07-31 20:16:12+00:00,0001217234-24-000083,https://www.sec.gov/Archives/edgar/data/1217234/000121723424000083/cdna-20240630.htm,18454,2293,data/interim/text/000121723424000083.txt.gz,000121723424000083,2024Q3,2024-07-31 16:16:12-04:00,2024-08-01,2024-08-01,2024-08-01,2024-07-31,19.989999771118164,983,415
473,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2024-11-04,2024-09-30,2024-11-04 21:18:08+00:00,0001217234-24-000103,https://www.sec.gov/Archives/edgar/data/1217234/000121723424000103/cdna-20240930.htm,19089,2325,data/interim/text/000121723424000103.txt.gz,000121723424000103,2024Q4,2024-11-04 16:18:08-05:00,2024-11-05,2024-11-05,2024-11-05,2024-11-04,22.93000030517578,1050,348
474,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-K,2025-02-28,2024-12-31,2025-02-27 22:49:04+00:00,0001217234-25-000012,https://www.sec.gov/Archives/edgar/data/1217234/000121723425000012/cdna-20241231.htm,50105,4037,data/interim/text/000121723425000012.txt.gz,000121723425000012,2025Q1,2025-02-27 17:49:04-05:00,2025-02-28,2025-02-28,2025-02-28,2025-02-27,21.059999465942383,1127,271
475,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2025-04-30,2025-03-31,2025-04-30 20:18:38+00:00,0001217234-25-000037,https://www.sec.gov/Archives/edgar/data/1217234/000121723425000037/cdna-20250331.htm,14050,1975,data/interim/text/000121723425000037.txt.gz,000121723425000037,2025Q2,2025-04-30 16:18:38-04:00,2025-05-01,2025-05-01,2025-05-01,2025-04-30,16.8799991607666,1170,228
476,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2025-08-06,2025-06-30,2025-08-06 20:11:48+00:00,0001217234-25-000046,https://www.sec.gov/Archives/edgar/data/1217234/000121723425000046/cdna-20250630.htm,35036,3215,data/interim/text/000121723425000046.txt.gz,000121723425000046,2025Q3,2025-08-06 16:11:48-04:00,2025-08-07,2025-08-07,2025-08-07,2025-08-06,13.100000381469728,1237,161
477,CDNA,1217234,"CareDx, Inc.",8071,Services-Medical Laboratories,10-Q,2025-11-04,2025-09-30,2025-11-04 21:13:11+00:00,0001217234-25-000063,https://www.sec.gov/Archives/edgar/data/1217234/000121723425000063/cdna-20250930.htm,35133,3204,data/interim/text/000121723425000063.txt.gz,000121723425000063,2025Q4,2025-11-04 16:13:11-05:00,2025-11-05,2025-11-05,2025-11-05,2025-11-04,14.520000457763672,1300,98
478,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-K,2021-02-26,2020-12-31,2021-02-26 22:17:37+00:00,0001299130-21-000098,https://www.sec.gov/Archives/edgar/data/1299130/000129913021000098/pacb-20201231x10k.htm,40403,3620,data/interim/text/000129913021000098.txt.gz,000129913021000098,2021Q1,2021-02-26 17:17:37-05:00,2021-02-27,2021-02-27,2021-03-01,2021-02-26,30.56999969482422,122,1276
479,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2021-05-06,2021-03-31,2021-05-06 20:23:01+00:00,0001299130-21-000140,https://www.sec.gov/Archives/edgar/data/1299130/000129913021000140/pacb-20210331x10q.htm,29364,2800,data/interim/text/000129913021000140.txt.gz,000129913021000140,2021Q2,2021-05-06 16:23:01-04:00,2021-05-07,2021-05-07,2021-05-07,2021-05-06,24.36000061035156,170,1228
480,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2021-08-06,2021-06-30,2021-08-05 22:04:34+00:00,0001299130-21-000192,https://www.sec.gov/Archives/edgar/data/1299130/000129913021000192/pacb-20210630x10q.htm,31928,2877,data/interim/text/000129913021000192.txt.gz,000129913021000192,2021Q3,2021-08-05 18:04:34-04:00,2021-08-06,2021-08-06,2021-08-06,2021-08-05,35.02000045776367,233,1165
481,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2021-11-05,2021-09-30,2021-11-05 01:50:05+00:00,0001299130-21-000216,https://www.sec.gov/Archives/edgar/data/1299130/000129913021000216/pacb-20210930x10q.htm,31610,2805,data/interim/text/000129913021000216.txt.gz,000129913021000216,2021Q4,2021-11-04 21:50:05-04:00,2021-11-05,2021-11-05,2021-11-05,2021-11-04,30.07999992370605,297,1101
482,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-K,2022-02-28,2021-12-31,2022-02-28 21:12:34+00:00,0001299130-22-000030,https://www.sec.gov/Archives/edgar/data/1299130/000129913022000030/pacb-20211231x10k.htm,45253,3755,data/interim/text/000129913022000030.txt.gz,000129913022000030,2022Q1,2022-02-28 16:12:34-05:00,2022-03-01,2022-03-01,2022-03-01,2022-02-28,11.920000076293944,375,1023
483,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2022-05-06,2022-03-31,2022-05-06 00:39:03+00:00,0001299130-22-000053,https://www.sec.gov/Archives/edgar/data/1299130/000129913022000053/pacb-20220331x10q.htm,32962,2901,data/interim/text/000129913022000053.txt.gz,000129913022000053,2022Q2,2022-05-05 20:39:03-04:00,2022-05-06,2022-05-06,2022-05-06,2022-05-05,6.420000076293945,422,976
484,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2022-08-08,2022-06-30,2022-08-05 22:39:41+00:00,0001299130-22-000101,https://www.sec.gov/Archives/edgar/data/1299130/000129913022000101/pacb-20220630x10q.htm,33400,2927,data/interim/text/000129913022000101.txt.gz,000129913022000101,2022Q3,2022-08-05 18:39:41-04:00,2022-08-06,2022-08-08,2022-08-08,2022-08-05,6.059999942779541,485,913
485,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2022-11-08,2022-09-30,2022-11-08 21:07:48+00:00,0001299130-22-000136,https://www.sec.gov/Archives/edgar/data/1299130/000129913022000136/pacb-20220930x10q.htm,35432,3025,data/interim/text/000129913022000136.txt.gz,000129913022000136,2022Q4,2022-11-08 16:07:48-05:00,2022-11-09,2022-11-09,2022-11-09,2022-11-08,9.029999732971191,551,847
486,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-K,2023-02-28,2022-12-31,2023-02-28 21:25:21+00:00,0001299130-23-000032,https://www.sec.gov/Archives/edgar/data/1299130/000129913023000032/pacb-20221231x10k.htm,49498,3975,data/interim/text/000129913023000032.txt.gz,000129913023000032,2023Q1,2023-02-28 16:25:21-05:00,2023-03-01,2023-03-01,2023-03-01,2023-02-28,9.079999923706056,626,772
487,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2023-05-04,2023-03-31,2023-05-04 20:42:32+00:00,0001299130-23-000048,https://www.sec.gov/Archives/edgar/data/1299130/000129913023000048/pacb-20230331.htm,33968,3009,data/interim/text/000129913023000048.txt.gz,000129913023000048,2023Q2,2023-05-04 16:42:32-04:00,2023-05-05,2023-05-05,2023-05-05,2023-05-04,11.899999618530272,672,726
488,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2023-08-04,2023-06-30,2023-08-04 20:13:21+00:00,0001299130-23-000098,https://www.sec.gov/Archives/edgar/data/1299130/000129913023000098/pacb-20230630.htm,36191,3050,data/interim/text/000129913023000098.txt.gz,000129913023000098,2023Q3,2023-08-04 16:13:21-04:00,2023-08-05,2023-08-05,2023-08-07,2023-08-04,12.18000030517578,735,663
489,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-Q,2023-11-03,2023-09-30,2023-11-03 20:30:02+00:00,0001299130-23-000139,https://www.sec.gov/Archives/edgar/data/1299130/000129913023000139/pacb-20230930.htm,36379,3031,data/interim/text/000129913023000139.txt.gz,000129913023000139,2023Q4,2023-11-03 16:30:02-04:00,2023-11-04,2023-11-04,2023-11-06,2023-11-03,7.21999979019165,799,599
490,PACB,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,Laboratory Analytical Instruments,10-K,2024-02-28,2023-12-31,2024-02-28 21:28:25+00:00,0001299130-24-000054,https://www.sec.gov/Archives/edgar/data/1299130/000129913024000054/pacb-20231231.htm,51682,4015,data/interim/text/000129913024000054.txt.gz,000129913024000054,2024Q1,2024-02-28 16:28:25-05:00,2024-02-29,2024-02-29,2024-02-29,2024-02-28,5.570000171661377,877,521
492,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2021-08-16,2021-06-30,2021-08-16 20:15:37+00:00,0001315098-21-000014,https://www.sec.gov/Archives/edgar/data/1315098/000131509821000014/rblx-20210630.htm,44380,3503,data/interim/text/000131509821000014.txt.gz,000131509821000014,2021Q3,2021-08-16 16:15:37-04:00,2021-08-17,2021-08-17,2021-08-17,2021-08-16,79.56999969482422,110,1158
493,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2021-11-09,2021-09-30,2021-11-09 21:07:27+00:00,0001315098-21-000033,https://www.sec.gov/Archives/edgar/data/1315098/000131509821000033/rblx-20210930.htm,46010,3546,data/interim/text/000131509821000033.txt.gz,000131509821000033,2021Q4,2021-11-09 16:07:27-05:00,2021-11-10,2021-11-10,2021-11-10,2021-11-09,109.5199966430664,170,1098
494,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-K,2022-02-25,2021-12-31,2022-02-25 21:13:28+00:00,0001315098-22-000058,https://www.sec.gov/Archives/edgar/data/1315098/000131509822000058/rblx-20211231.htm,60675,4418,data/interim/text/000131509822000058.txt.gz,000131509822000058,2022Q1,2022-02-25 16:13:28-05:00,2022-02-26,2022-02-26,2022-02-28,2022-02-25,50.04999923706055,244,1024
495,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2022-05-11,2022-03-31,2022-05-11 20:09:17+00:00,0001315098-22-000084,https://www.sec.gov/Archives/edgar/data/1315098/000131509822000084/rblx-20220331.htm,45296,3558,data/interim/text/000131509822000084.txt.gz,000131509822000084,2022Q2,2022-05-11 16:09:17-04:00,2022-05-12,2022-05-12,2022-05-12,2022-05-11,23.96999931335449,296,972
496,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2022-08-10,2022-06-30,2022-08-10 20:06:42+00:00,0001315098-22-000125,https://www.sec.gov/Archives/edgar/data/1315098/000131509822000125/rblx-20220630.htm,46836,3593,data/interim/text/000131509822000125.txt.gz,000131509822000125,2022Q3,2022-08-10 16:06:42-04:00,2022-08-11,2022-08-11,2022-08-11,2022-08-10,48.0099983215332,358,910
497,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2022-11-09,2022-09-30,2022-11-09 21:10:30+00:00,0001315098-22-000158,https://www.sec.gov/Archives/edgar/data/1315098/000131509822000158/rblx-20220930.htm,47222,3560,data/interim/text/000131509822000158.txt.gz,000131509822000158,2022Q4,2022-11-09 16:10:30-05:00,2022-11-10,2022-11-10,2022-11-10,2022-11-09,30.920000076293945,422,846
498,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-K,2023-02-28,2022-12-31,2023-02-28 21:36:51+00:00,0001315098-23-000035,https://www.sec.gov/Archives/edgar/data/1315098/000131509823000035/rblx-20221231.htm,60572,4348,data/interim/text/000131509823000035.txt.gz,000131509823000035,2023Q1,2023-02-28 16:36:51-05:00,2023-03-01,2023-03-01,2023-03-01,2023-02-28,36.63999938964844,496,772
499,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2023-05-10,2023-03-31,2023-05-10 12:13:15+00:00,0001315098-23-000081,https://www.sec.gov/Archives/edgar/data/1315098/000131509823000081/rblx-20230331.htm,46976,3558,data/interim/text/000131509823000081.txt.gz,000131509823000081,2023Q2,2023-05-10 08:13:15-04:00,2023-05-10,2023-05-10,2023-05-10,2023-05-09,36.18999862670898,545,723
500,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2023-08-09,2023-06-30,2023-08-09 12:13:38+00:00,0001315098-23-000125,https://www.sec.gov/Archives/edgar/data/1315098/000131509823000125/rblx-20230630.htm,47448,3544,data/interim/text/000131509823000125.txt.gz,000131509823000125,2023Q3,2023-08-09 08:13:38-04:00,2023-08-09,2023-08-09,2023-08-09,2023-08-08,37.7400016784668,607,661
501,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2023-11-08,2023-09-30,2023-11-08 13:08:06+00:00,0001315098-23-000174,https://www.sec.gov/Archives/edgar/data/1315098/000131509823000174/rblx-20230930.htm,47832,3555,data/interim/text/000131509823000174.txt.gz,000131509823000174,2023Q4,2023-11-08 08:08:06-05:00,2023-11-08,2023-11-08,2023-11-08,2023-11-07,35.06999969482422,671,597
502,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-K,2024-02-21,2023-12-31,2024-02-21 14:04:34+00:00,0001315098-24-000026,https://www.sec.gov/Archives/edgar/data/1315098/000131509824000026/rblx-20231231.htm,58203,4274,data/interim/text/000131509824000026.txt.gz,000131509824000026,2024Q1,2024-02-21 09:04:34-05:00,2024-02-21,2024-02-21,2024-02-21,2024-02-20,41.40999984741211,741,527
503,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2024-05-09,2024-03-31,2024-05-09 12:07:00+00:00,0001315098-24-000095,https://www.sec.gov/Archives/edgar/data/1315098/000131509824000095/rblx-20240331.htm,41653,3383,data/interim/text/000131509824000095.txt.gz,000131509824000095,2024Q2,2024-05-09 08:07:00-04:00,2024-05-09,2024-05-09,2024-05-09,2024-05-08,39.02999877929688,796,472
504,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2024-08-02,2024-06-30,2024-08-02 10:22:45+00:00,0001315098-24-000166,https://www.sec.gov/Archives/edgar/data/1315098/000131509824000166/rblx-20240630.htm,44262,3478,data/interim/text/000131509824000166.txt.gz,000131509824000166,2024Q3,2024-08-02 06:22:45-04:00,2024-08-02,2024-08-02,2024-08-02,2024-08-01,38.84999847412109,854,414
505,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2024-10-31,2024-09-30,2024-10-31 12:13:30+00:00,0001315098-24-000250,https://www.sec.gov/Archives/edgar/data/1315098/000131509824000250/rblx-20240930.htm,45139,3501,data/interim/text/000131509824000250.txt.gz,000131509824000250,2024Q4,2024-10-31 08:13:30-04:00,2024-10-31,2024-10-31,2024-10-31,2024-10-30,43.13999938964844,917,351
506,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-K,2025-02-18,2024-12-31,2025-02-18 13:44:49+00:00,0001315098-25-000033,https://www.sec.gov/Archives/edgar/data/1315098/000131509825000033/rblx-20241231.htm,60660,4369,data/interim/text/000131509825000033.txt.gz,000131509825000033,2025Q1,2025-02-18 08:44:49-05:00,2025-02-18,2025-02-18,2025-02-18,2025-02-14,66.75,989,279
507,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2025-05-01,2025-03-31,2025-05-01 12:15:52+00:00,0001315098-25-000118,https://www.sec.gov/Archives/edgar/data/1315098/000131509825000118/rblx-20250331.htm,44371,3520,data/interim/text/000131509825000118.txt.gz,000131509825000118,2025Q2,2025-05-01 08:15:52-04:00,2025-05-01,2025-05-01,2025-05-01,2025-04-30,67.05000305175781,1040,228
508,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2025-07-31,2025-06-30,2025-07-31 12:08:59+00:00,0001315098-25-000262,https://www.sec.gov/Archives/edgar/data/1315098/000131509825000262/rblx-20250630.htm,47093,3614,data/interim/text/000131509825000262.txt.gz,000131509825000262,2025Q3,2025-07-31 08:08:59-04:00,2025-07-31,2025-07-31,2025-07-31,2025-07-30,124.94000244140624,1102,166
509,RBLX,1315098,Roblox Corp,7372,Services-Prepackaged Software,10-Q,2025-10-30,2025-09-30,2025-10-30 11:58:02+00:00,0001315098-25-000327,https://www.sec.gov/Archives/edgar/data/1315098/000131509825000327/rblx-20250930.htm,48178,3637,data/interim/text/000131509825000327.txt.gz,000131509825000327,2025Q4,2025-10-30 07:58:02-04:00,2025-10-30,2025-10-30,2025-10-30,2025-10-29,133.74000549316406,1166,102
510,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-K,2021-02-08,2020-12-31,2021-02-08 12:27:23+00:00,0001564590-21-004599,https://www.sec.gov/Archives/edgar/data/1318605/000156459021004599/tsla-10k_20201231.htm,40394,3464,data/interim/text/000156459021004599.txt.gz,000156459021004599,2021Q1,2021-02-08 07:27:23-05:00,2021-02-08,2021-02-08,2021-02-08,2021-02-05,284.07666015625,108,1290
511,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2021-04-28,2021-03-31,2021-04-28 00:02:05+00:00,0000950170-21-000046,https://www.sec.gov/Archives/edgar/data/1318605/000095017021000046/tsla-20210331.htm,22454,2604,data/interim/text/000095017021000046.txt.gz,000095017021000046,2021Q2,2021-04-27 20:02:05-04:00,2021-04-28,2021-04-28,2021-04-28,2021-04-27,234.913330078125,163,1235
512,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2021-07-27,2021-06-30,2021-07-27 10:47:13+00:00,0000950170-21-000524,https://www.sec.gov/Archives/edgar/data/1318605/000095017021000524/tsla-20210630.htm,24164,2629,data/interim/text/000095017021000524.txt.gz,000095017021000524,2021Q3,2021-07-27 06:47:13-04:00,2021-07-27,2021-07-27,2021-07-27,2021-07-26,219.2066650390625,225,1173
513,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2021-10-25,2021-09-30,2021-10-25 10:12:15+00:00,0000950170-21-002253,https://www.sec.gov/Archives/edgar/data/1318605/000095017021002253/tsla-20210930.htm,23620,2600,data/interim/text/000095017021002253.txt.gz,000095017021002253,2021Q4,2021-10-25 06:12:15-04:00,2021-10-25,2021-10-25,2021-10-25,2021-10-22,303.2266540527344,288,1110
514,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-K,2022-02-07,2021-12-31,2022-02-05 01:11:27+00:00,0000950170-22-000796,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/tsla-20211231.htm,36600,3496,data/interim/text/000095017022000796.txt.gz,000095017022000796,2022Q1,2022-02-04 20:11:27-05:00,2022-02-05,2022-02-07,2022-02-07,2022-02-04,307.7733459472656,360,1038
515,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2022-04-25,2022-03-31,2022-04-23 01:36:59+00:00,0000950170-22-006034,https://www.sec.gov/Archives/edgar/data/1318605/000095017022006034/tsla-20220331.htm,22065,2620,data/interim/text/000095017022006034.txt.gz,000095017022006034,2022Q2,2022-04-22 21:36:59-04:00,2022-04-23,2022-04-25,2022-04-25,2022-04-22,335.01666259765625,413,985
516,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2022-07-25,2022-06-30,2022-07-25 10:07:25+00:00,0000950170-22-012936,https://www.sec.gov/Archives/edgar/data/1318605/000095017022012936/tsla-20220630.htm,23028,2606,data/interim/text/000095017022012936.txt.gz,000095017022012936,2022Q3,2022-07-25 06:07:25-04:00,2022-07-25,2022-07-25,2022-07-25,2022-07-22,272.24334716796875,475,923
517,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2022-10-24,2022-09-30,2022-10-24 10:08:50+00:00,0000950170-22-019867,https://www.sec.gov/Archives/edgar/data/1318605/000095017022019867/tsla-20220930.htm,23485,2646,data/interim/text/000095017022019867.txt.gz,000095017022019867,2022Q4,2022-10-24 06:08:50-04:00,2022-10-24,2022-10-24,2022-10-24,2022-10-21,214.44000244140625,539,859
518,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-K,2023-01-31,2022-12-31,2023-01-31 02:29:15+00:00,0000950170-23-001409,https://www.sec.gov/Archives/edgar/data/1318605/000095017023001409/tsla-20221231.htm,33223,3375,data/interim/text/000095017023001409.txt.gz,000095017023001409,2023Q1,2023-01-30 21:29:15-05:00,2023-01-31,2023-01-31,2023-01-31,2023-01-30,166.66000366210938,606,792
519,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2023-04-24,2023-03-31,2023-04-21 22:05:23+00:00,0000950170-23-013890,https://www.sec.gov/Archives/edgar/data/1318605/000095017023013890/tsla-20230331.htm,6409,1139,data/interim/text/000095017023013890.txt.gz,000095017023013890,2023Q2,2023-04-21 18:05:23-04:00,2023-04-22,2023-04-24,2023-04-24,2023-04-21,165.0800018310547,663,735
520,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2023-07-24,2023-06-30,2023-07-21 22:08:29+00:00,0000950170-23-033872,https://www.sec.gov/Archives/edgar/data/1318605/000095017023033872/tsla-20230630.htm,7025,1170,data/interim/text/000095017023033872.txt.gz,000095017023033872,2023Q3,2023-07-21 18:08:29-04:00,2023-07-22,2023-07-24,2023-07-24,2023-07-21,260.0199890136719,725,673
521,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2023-10-23,2023-09-30,2023-10-20 22:41:03+00:00,0001628280-23-034847,https://www.sec.gov/Archives/edgar/data/1318605/000162828023034847/tsla-20230930.htm,7199,1178,data/interim/text/000162828023034847.txt.gz,000162828023034847,2023Q4,2023-10-20 18:41:03-04:00,2023-10-21,2023-10-23,2023-10-23,2023-10-20,211.9900054931641,789,609
522,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-K,2024-01-29,2023-12-31,2024-01-27 02:00:20+00:00,0001628280-24-002390,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/tsla-20231231.htm,33062,3371,data/interim/text/000162828024002390.txt.gz,000162828024002390,2024Q1,2024-01-26 21:00:20-05:00,2024-01-27,2024-01-29,2024-01-29,2024-01-26,183.25,855,543
523,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2024-04-24,2024-03-31,2024-04-24 00:27:48+00:00,0001628280-24-017503,https://www.sec.gov/Archives/edgar/data/1318605/000162828024017503/tsla-20240331.htm,6383,1145,data/interim/text/000162828024017503.txt.gz,000162828024017503,2024Q2,2024-04-23 20:27:48-04:00,2024-04-24,2024-04-24,2024-04-24,2024-04-23,144.67999267578125,915,483
524,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2024-07-24,2024-06-30,2024-07-23 23:41:09+00:00,0001628280-24-032662,https://www.sec.gov/Archives/edgar/data/1318605/000162828024032662/tsla-20240630.htm,7044,1136,data/interim/text/000162828024032662.txt.gz,000162828024032662,2024Q3,2024-07-23 19:41:09-04:00,2024-07-24,2024-07-24,2024-07-24,2024-07-23,246.3800048828125,977,421
525,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-Q,2024-10-24,2024-09-30,2024-10-24 00:42:47+00:00,0001628280-24-043486,https://www.sec.gov/Archives/edgar/data/1318605/000162828024043486/tsla-20240930.htm,7305,1168,data/interim/text/000162828024043486.txt.gz,000162828024043486,2024Q4,2024-10-23 20:42:47-04:00,2024-10-24,2024-10-24,2024-10-24,2024-10-23,213.6499938964844,1042,356
526,TSLA,1318605,"Tesla, Inc.",3711,Motor Vehicles & Passenger Car Bodies,10-K,2025-01-30,2024-12-31,2025-01-30 01:42:33+00:00,0001628280-25-003063,https://www.sec.gov/Archives/edgar/data/1318605/000162828025003063/tsla-20241231.htm,32397,3393,data/interim/text/000162828025003063.txt.gz,000162828025003063,2025Q1,2025-01-29 20:42:33-05:00,2025-01-30,2025-01-30,2025-01-30,2025-01-29,389.1000061035156,1107,291
